sno,avg_TEMP,avg_no_TEMP,percentage
1,31.182707124981388,31.133288152610433,0.0015873354632093678
2,32.240153130561,31.927670682730927,0.009787198412788904
3,34.419955819833135,33.16139558232931,0.03795257151886786
4,33.88614578685826,36.039181726907636,-0.05974153232346767
5,30.802626283994115,30.916059236947785,-0.003669062479286026
6,27.10883052046954,25.72414658634538,0.05382817771918473
7,30.38523429206602,30.05647590361446,0.010938021792901749
8,31.35158602440038,29.099889558232935,0.07737817910482053
9,36.08177465550751,39.3448795180723,-0.0829359475116945
10,41.920512463012244,41.64243473895581,0.006677748930859235
11,35.70041205762139,40.6335341365462,-0.1214051936104645
12,30.297203097996398,30.036792168674687,0.008669731703017656
13,43.819065658702456,47.36264558232931,-0.07481803180667208
14,44.339406272477106,42.58375473484849,0.041228199546055416
16,32.42483919624402,34.5162248995984,-0.060591380124502256
17,34.74117622952956,33.27325284090909,0.044117219186206966
18,26.097694892683286,24.834280303030308,0.0508738153164364
19,32.23615587034674,31.78370481927711,0.014235315034615413
21,30.708202236503322,30.346434659090924,0.011921254719918874
22,33.78796917388476,34.161591365461845,-0.010936908283342582
23,46.30827914196581,47.745416666666685,-0.030100010116870673
24,31.128368013207428,29.083347537878794,0.0703158559263219
25,43.1353180305338,42.90983935742973,0.005254707929010923
26,36.65530637009801,35.94067269076305,0.01988370349892265
27,36.45114907766845,37.55182565789473,-0.02931086733981157
29,36.138939771280796,35.81626082251081,0.009009286323020546
30,32.6058182882301,34.392766064257025,-0.0519570822738805
31,36.722534301809766,35.40324297188755,0.037264702868316825
32,33.974204878792996,31.482128514056217,0.07915844583456644
33,31.534179173269354,31.80216365461846,-0.008426611606037334
34,33.29167477796542,32.87298295454545,0.012736654413105996
35,32.803530330393706,30.692902462121218,0.06876599144956264
36,31.67380387903403,30.60231425702812,0.035013352683280534
37,33.03596039731683,30.845634469696975,0.07100926809502486
38,30.59468335396133,30.916504329004333,-0.01040935843257955
39,35.963178056633886,35.40166666666668,0.01586115691259003
40,43.890034321040815,44.12333835341365,-0.005287542626628695
41,42.84619451089845,46.23917763157895,-0.07337896767357877
42,35.12147758042429,34.13126004016064,0.029012041720654556
43,46.29463675723216,45.01830321285142,0.028351436044714906
44,45.09526819209974,46.31313596491227,-0.026296378930919566
45,34.57608102304138,35.00996485943777,-0.012393152582083395
46,29.133203603813715,29.095657894736842,0.0012904231006807749
48,41.10241033723529,43.53218201754387,-0.055815526989420286
49,32.01206526895283,32.5040110441767,-0.0151349251806264
50,33.111607140170335,35.19220942982456,-0.059121104453617006
51,32.979669423856755,31.665449810606052,0.04150326684481574
52,37.64281862745097,36.88754734848483,0.02047496603205755
53,33.673289721257994,32.87259943181818,0.024357376759953045
54,38.920993649902265,39.09481425702812,-0.0044461295041095285
55,34.18080677127311,32.4615340909091,0.0529633835403207
56,33.97158496596381,32.413273809523815,0.04807632717378031
57,33.63331109581174,29.23639558232931,0.1503918463923084
59,38.26661504753417,37.21589962121212,0.028232971311089008
60,34.27258472886762,33.169166666666655,0.03326637878152801
61,21.585483244614018,20.750627510040164,0.04023279460680934
62,37.64782678394439,35.095129870129874,0.07273650000045058
63,29.945413788417262,31.11613955823293,-0.03762438999300314
64,34.620935404182944,31.384199134199136,0.10313267055639982
65,38.42639982969325,37.89130952380952,0.014121715839551637
66,37.101602659271684,37.955261044176716,-0.022491174119747073
67,34.934858251701854,33.376141774891785,0.04670151772853089
68,38.44997964243127,37.34233225108225,0.02966197675874743
70,30.457917333343598,29.232384538152612,0.041923805209646295
71,38.332651175402724,38.30157128514056,0.0008114520950272465
72,38.48625603949715,37.862911931818196,0.01646318457495934
73,38.00421166740115,37.36833796296296,0.017016376405833887
74,36.28127573464263,33.88020833333332,0.07086932222158136
75,37.16742643476567,36.241541164658635,0.025547624089726242
76,40.5090509128957,41.26025094696972,-0.01820638548804531
77,32.603187138776505,33.17957329317267,-0.017371716908570686
78,29.4065909351513,24.63216382575757,0.19382897674629654
79,26.74618490671122,27.814311594202906,-0.03840205370081152
80,27.466880229322964,26.194193722943712,0.04858658830428115
81,36.327534224865296,37.2348484848485,-0.0243673412650626
82,37.10374211985368,36.03550324675325,0.029644067013180217
83,34.3648055568586,30.343072916666657,0.13254203525256367
84,40.92328083885512,39.838138528138536,0.02723878049548236
85,36.694514415606385,38.491079317269076,-0.04667483826198295
86,34.34325431820788,33.870071022727274,0.013970543349705322
87,25.254115633830263,25.730768072289163,-0.018524609802543418
88,32.131559709892976,30.448137550200812,0.05528818164712545
89,43.276798566354195,40.69023809523807,0.06356710091157772
90,39.185597922609794,38.78639610389611,0.010292315317059968
91,35.63973149972372,31.965549242424252,0.1149419404445316
92,35.11532397903995,35.850670995671,-0.020511387826460673
93,45.289976339379606,44.73256024096385,0.01246108193702947
94,34.43593996317894,33.408639558232935,0.03074954318793401
95,39.579322684758964,37.7788906926407,0.04765708995444341
96,38.72113147362405,39.10449561403509,-0.009803582283604378
97,31.386265529253752,28.375157407407418,0.10611775922907393
98,38.62781983825393,38.218328313253004,0.01071453260970925
100,33.66208036244802,35.35511363636365,-0.04788651767121732
102,41.92552207069868,43.52160714285715,-0.0366733945949976
103,44.23535341795842,43.2152326839827,0.023605582351840973
104,41.23537985840806,44.99651606425703,-0.08358727596771938
105,36.62922128683482,35.81217532467533,0.02281475377443851
107,32.210079776261715,29.576277056277053,0.08905119177011775
108,41.59236481417363,37.023916666666665,0.12339181153192319
109,36.2046136415757,35.01562026515151,0.033956084953534416
110,41.36353300256786,40.17018092105264,0.029707411172992818
111,31.164232534321535,31.855833333333326,-0.02171033454924921
112,40.383191103537186,37.74252859477124,0.06996517210380496
113,27.29108663210204,27.533559236947774,-0.008806438817410698
114,36.22058910509172,35.676834291187745,0.01524111723214977
115,36.2400761915184,35.89643398268399,0.009573157294682227
116,28.25633148517577,26.114664750957846,0.08201011786449877
117,29.439959014714564,27.639677287581694,0.06513396333833908
118,39.869909501922606,38.6518954248366,0.031512402268980125
119,31.658783697200388,29.851085526315796,0.060557200484082266
120,32.64472067931514,31.476910173160174,0.03710054448580344
121,27.864824131406927,26.13517518939394,0.06618088187581403
122,38.50609872307986,37.728070175438596,0.02062200754036363
123,34.211131149052676,31.498261494252855,0.08612759962307154
124,37.9499415861916,33.20128472222222,0.14302629864172148
125,41.44157580914573,41.5204816017316,-0.0019004064871583914
126,32.88926650153594,32.7359387550201,0.004683774235505283
127,36.41975552446012,37.114857456140356,-0.018728400951065365
128,44.950698921009035,48.02001004016064,-0.06391733605604508
129,37.19387018145706,34.53070175438596,0.0771246540546438
130,38.53877881630517,39.02748376623376,-0.012522071698391498
131,30.46036263203033,33.59268640350876,-0.09324421791855438
132,32.76383827058876,32.29297188755021,0.014581079272548432
133,42.39447773639013,40.96623563218391,0.03486388442007993
134,32.33694902695737,30.47106321839081,0.061234680102675396
135,28.695088845830327,27.409011437908507,0.046921699851716944
136,40.03536657354003,37.632038398692806,0.06386388505945793
137,42.01208030193791,37.75855392156863,0.11265066954641925
138,42.240551559767596,41.37544176706828,0.02090877476474164
139,36.327372156732515,34.814312770562765,0.0434608431348706
140,31.489965831735894,27.41406385281385,0.14867923270353375
141,37.12179555326491,38.69226907630522,-0.040588819434269265
142,30.869758823212663,33.3051907630522,-0.07312469570182842
143,18.552222200854384,19.551902610441765,-0.0511295718634307
144,31.402351093862993,31.062961847389555,0.010925849509806455
145,42.101400125277365,40.166396103896105,0.04817469848119052
146,48.965623243406064,46.797294061302686,0.046334499154223496
147,40.80435280129899,39.47056944444444,0.03379184480051323
148,27.215039365885826,23.399157088122607,0.16307776657904305
149,44.81539207412991,44.32912990196077,0.010969359724510018
150,35.64948671646228,35.00303714859437,0.018468385046806257
151,38.55923071893415,37.246044176706825,0.03525707417402939
152,49.581946324393506,48.38310185185183,0.024778164827309178
154,35.154095978395425,33.16389351851853,0.06001112199825331
155,29.28240634999447,32.05774122807018,-0.08657300145793141
156,40.81623685965918,43.0386951754386,-0.05163860815761293
157,37.51274317780586,43.11034539473685,-0.12984359474917068
158,39.002474089203815,39.07499999999999,-0.0018560693741822992
159,30.031747470985934,29.756239035087717,0.009258846038081144
161,40.66735771558411,37.452491830065355,0.08583850442063216
162,38.15844927604218,37.16805397727272,0.026646412517993465
163,42.908284704380065,42.314518072289154,0.014032220125407887
164,35.54915944320637,33.757312091503266,0.05308027330037671
165,39.68067477906321,32.129669117647055,0.23501660206232267
166,35.73620781986392,36.31884538152611,-0.01604229307241558
167,33.600255655586295,31.765773148148142,0.05775028672787391
169,33.0267254250122,32.203127705627715,0.02557508472198985
170,40.87110930556811,42.739035087719294,-0.043705380299704416
171,39.70199723585493,39.813237951807224,-0.0027940635244725724
172,26.845744492222963,26.525040160642565,0.012090625674386497
173,44.10575169262283,41.7833380681818,0.055582290257693935
174,32.69125593918277,32.74878514056224,-0.0017566820000360485
175,37.01139223113486,35.30741003787878,0.04826131940654954
176,39.04482247005662,39.77683238636364,-0.018402921308484154
177,41.798594825505745,41.10648148148148,0.01683708551742776
178,41.38239421351672,40.063763888888886,0.03291329112973172
179,43.474153948522286,46.216551204819275,-0.059337990066446654
180,30.39561140200417,32.495888157894726,-0.06463207731653588
181,25.074597461755822,23.54063253012048,0.06516243476774121
182,32.750052136003895,28.73739177489176,0.13963203037159588
183,38.554935392862724,38.1206277056277,0.01139298362526466
184,41.26002717718396,41.8740350877193,-0.014663213355223479
186,30.533047811671395,29.920746753246753,0.02046409681797797
187,33.00009200141542,33.78639056224899,-0.02327264166868827
188,32.966568572672735,30.36045833333333,0.0858389623347058
189,43.21565083556523,44.83054824561404,-0.036022254316437095
191,38.20380810964663,44.12518092105262,-0.13419486759726426
192,39.525281482902535,38.71371162280701,0.0209633699812294
193,43.36992956301896,45.89336847389558,-0.054984826670806876
194,36.82439070790462,33.8342803030303,0.08837517387968553
195,35.94170206757933,34.439393939393945,0.04362179342729225
196,32.918159393086796,34.81453947368421,-0.05447092247280371
197,40.09422341753973,40.17517570281124,-0.0020149827313846215
201,37.61223360717403,39.78523574561407,-0.05461830494945818
202,38.95720325379498,33.34314705882355,0.16837211511760386
203,40.026593135405214,40.09469696969697,-0.001698574610583204
204,37.83801289294454,36.11831896551724,0.047612789761038464
205,40.68112497243547,42.71036144578311,-0.04751157341348112
206,39.90185204131344,39.53313253012047,0.009326847825986015
207,38.86982243662385,37.08639351851851,0.04808849685572174
208,38.646733638476775,42.036103896103874,-0.08062998098026027
209,38.690021117355975,40.7816094771242,-0.051287538343514065
210,43.02046583009842,44.61693530701754,-0.035781692891578294
211,44.97538693789934,46.69956140350875,-0.036920570853153034
212,38.543628940848436,35.452850877192986,0.08717995837236783
213,43.470864549402826,41.71455938697317,0.04210292972621263
214,35.41320679933539,38.1210843373494,-0.07103359164841352
215,34.924717390155934,32.75280844155844,0.06631214396386421
216,32.84060307644469,29.73223684210526,0.10454532065133829
217,27.96346189050384,29.02275219298246,-0.036498616514210165
218,36.31814696508152,36.477921686746974,-0.004380039055884743
219,32.563598786721634,33.17522186147186,-0.018436141205148575
220,37.40008746773731,36.85070887445889,0.014908223208134588
221,41.3967121930081,41.65913654618477,-0.006299322908090922
222,34.58522138307737,33.49424715909091,0.032571988222471454
223,42.42935107655503,39.51899509803921,0.07364448340084989
224,30.936901585977512,31.495370370370388,-0.017731773839315162
225,46.415883962317324,46.527359437751024,-0.0023959123573914195
226,37.02193478353546,37.89744517543859,-0.02310209534838391
227,37.39008129958974,40.77165570175439,-0.08293934460010523
228,39.718091791155764,38.795888554216845,0.023770643521932755
229,34.298466605712306,32.61331818181818,0.05167056030605287
230,42.62693084644858,45.22735745614035,-0.05749676204747449
231,31.609565078024858,31.893939393939398,-0.008916249335087728
232,34.52989392250983,33.27787835249043,0.03762305868053327
233,33.37572381324745,30.893897058823523,0.0803338843817082
234,44.60273960460078,42.10416187739464,0.05934277315581966
235,32.82295305825221,32.14856927710843,0.020977100888405015
236,46.98456173900478,46.29624509803921,0.014867655886734683
237,43.41735603101324,46.08796794871794,-0.05794596803825862
238,28.446766705034456,30.727417763157902,-0.07422202137850781
241,42.46965386646974,43.39588855421687,-0.02134383506377407
242,37.38087956726178,35.756127450980365,0.045439823384365585
243,36.010385326166784,34.55863888888891,0.04200820645585764
244,35.029165565614846,33.15928030303032,0.05639100865568671
245,27.719990318562296,28.50163825757575,-0.02742466702964665
246,30.05210370838472,25.09046052631579,0.19775018385433685
247,42.008738019046476,46.854809236947794,-0.10342740258303952
248,34.65210646189431,36.25141865079364,-0.04411723039876986
249,39.04011971156024,37.00778138528139,0.05491651350618769
250,35.45135474325296,33.92142045454546,0.04510230610058343
251,49.145163555569596,47.998546296296304,0.023888583045727944
252,35.5999982884352,35.7413002008032,-0.003953463124568276
253,48.60793740811168,49.753481800766295,-0.023024406557954107
254,33.72500201942779,33.24706372549021,0.014375353501402677
255,43.10882551398227,41.57641566265062,0.03685767103555926
256,41.65923666417298,38.60771551724139,0.07903915334148291
257,39.582249156013056,38.76343614718613,0.02112333400263762
258,38.04174748061723,37.464826839826834,0.015398993921869799
259,32.24003938377585,30.51898674242423,0.05639284999456419
260,39.588418939895476,41.474687499999995,-0.045479994517246665
261,38.94792678861724,41.73857429718875,-0.06686015407956737
262,39.10108465130235,39.19419176706828,-0.0023755335055578868
263,37.279680962288765,35.987528735632175,0.035905555953810106
265,38.3271159538667,35.844926470588234,0.06924800041967373
266,32.177266721334504,36.33740679824562,-0.11448643267278956
267,36.813242915275616,37.19361445783134,-0.010226796940828965
268,41.606133517398376,44.82275219298247,-0.0717630783075318
269,34.325877506444826,39.93248355263159,-0.14040213749283023
270,49.51649350092732,50.13926724137931,-0.012420878379690851
271,37.09038064468209,37.95310606060606,-0.022731352067636063
272,36.30855936245174,35.91087851405623,0.011074105253087848
273,50.409211591311696,50.41083333333333,-3.217050610748812e-05
274,47.40201116176661,49.66457236842105,-0.04555684462297065
275,38.70556707495005,35.23824134199135,0.09839667363952403
276,42.24323008174481,44.04705823293175,-0.04095229564816439
277,39.14189835428835,37.892326839826836,0.032976901095135416
278,34.634777623554314,37.051118421052635,-0.0652164064263535
279,36.5500231084429,38.07338267543859,-0.040011143217343205
280,44.93753873132291,45.84495370370371,-0.019793126594595974
281,29.56473336955729,29.92697443181818,-0.012104165861676947
282,41.34700825525524,40.60912148594376,0.018170468661009777
283,40.609270651068684,41.59726960784316,-0.02375153384077374
284,37.979241092997505,36.281925287356316,0.04678130480117264
285,44.914566761756724,42.94913419913419,0.045761866898405425
286,26.282459011665825,27.287741228070182,-0.036840067047039037
287,37.07472525825854,36.43110795454545,0.017666695850044344
288,35.21843651105106,35.768436147186144,-0.015376675509990157
289,42.08155340135543,41.26212662337663,0.019859053447685366
290,40.53163666463399,41.094820075757575,-0.013704486601604853
291,35.30866500510262,35.94678714859438,-0.017751854730547616
292,37.805102450294115,37.03689759036144,0.020741609311590737
293,37.59836661484511,38.18046536796536,-0.015245983712096099
294,35.91270701076818,37.60926136363634,-0.04511001522908204
295,43.29772372780096,43.516430722891585,-0.0050258486612409165
296,42.22923703954417,44.557916666666664,-0.05226186054754574
297,42.40993976373398,43.72510281385281,-0.03007798645363418
298,41.09517931892394,37.85172077922077,0.08568853602776526
299,31.552780389818828,29.36092532467532,0.07465211129778128
300,31.613981542023744,30.53250502008033,0.03542049763791604
301,40.31876757122305,39.038773674242435,0.03278775884871472
302,28.79773613326245,24.949100378787872,0.15425950018409285
303,44.68283860200815,51.5208278508772,-0.13272281393965657
304,40.9825040523918,41.04972537878786,-0.0016375584921889566
305,40.06139792287324,41.41652412280702,-0.032719457478266385
307,31.85896817643349,33.83537650602411,-0.058412482250308026
308,39.738417642322695,41.08274096385543,-0.03272233765306626
309,33.380976457036816,34.86207859848485,-0.04248461942003665
310,34.41696855031217,33.840624999999996,0.017031114239532342
312,36.644618141561146,37.183539156626495,-0.01449353739016817
314,32.48694963046357,32.52698390151516,-0.0012308018220442436
315,38.967760843756565,34.45798192771085,0.13087762729421448
316,32.22705575491759,33.33590435606062,-0.03326289244471719
317,39.00211296721156,38.948338744588725,0.0013806551025313167
318,32.81810244952003,33.68055372807019,-0.02560680223708335
319,35.67070043182079,35.75553977272727,-0.002372760737098104
320,29.007702554398264,30.652620481927713,-0.05366320731042441
321,41.157277972318255,41.05606060606061,0.0024653453050169525
322,39.835525957458984,36.28145833333333,0.09795823507073242
323,36.42129991217644,34.413177083333345,0.05835331111627141
324,42.39081512187317,39.94398148148149,0.06125662864945155
325,43.77771790647286,41.92982456140353,0.044071096514205765
326,39.6798400552316,40.45011546184738,-0.01904260093750056
327,36.60806549011615,36.72903138528139,-0.0032934681531982014
328,34.543454924633345,34.90639678030303,-0.010397574345871262
329,34.014063963869056,32.45122258771931,0.04815970713969904
330,39.473778613472874,38.46975000000001,0.026099171777119984
331,33.45271307632571,33.46964488636365,-0.0005058855597492183
332,32.70998242217962,32.20163419913421,0.01578641071138797
333,40.540187079801214,39.778755020080304,0.019141676488782504
334,32.54861383123843,33.02806224899599,-0.01451639560756049
335,34.036308090637284,36.93994477911646,-0.07860425092245156
336,33.98081701960665,31.365882034632037,0.08336876935542192
337,42.58701914003804,44.382324297188745,-0.04045090439899348
338,40.35060297722529,38.90246485943775,0.03722484225665266
339,34.91428916939477,32.63888888888889,0.06971439157294602
340,32.861846086093635,31.713323293172685,0.03621578168593282
341,45.33252242335922,44.804861111111116,0.011776876418377121
342,42.502577437132715,41.823206699346386,0.01624387012383117
343,48.17260107847812,49.819166666666696,-0.03305084565555918
344,36.72776204381271,35.25971590909091,0.04163522299801913
345,32.661152847166676,29.8567261904762,0.09392947635313892
347,38.33398532267718,37.34173160173161,0.026572247145056255
348,37.057767470890546,36.55499526515152,0.013753857772164146
349,38.77657568150338,37.79093518518519,0.026081399983575455
350,36.13487063903546,35.091932730923695,0.029720161500045
351,40.69824221167346,37.71218073593072,0.07918029181743214
352,31.814581157331236,30.020622294372302,0.05975755083848585
353,41.90720307633868,41.554908008658,0.008477820901619554
354,31.559208018002526,29.613049242424253,0.06571963459913362
355,40.47095247619194,39.081475903614475,0.03555332905042509
356,40.53285377985417,43.46220394736843,-0.06739994527340636
357,42.00814247783298,42.257565261044185,-0.005902440939756085
358,45.53594105779747,47.92394188596491,-0.04982897345651755
359,36.001669512864275,38.26319779116466,-0.05910452886461546
360,32.47640687056322,31.05092329545454,0.04590792877702763
361,37.2240628230704,34.45695881226055,0.08030610089202789
362,29.9677275431553,28.080849567099573,0.06719447613388635
363,30.83832790376261,31.645276104417672,-0.02549979965390193
364,43.25417401293354,42.74065261044175,0.012014823619383252
365,41.35536853985056,35.67409313725489,0.15925493552806366
366,35.99157171265785,39.12754385964913,-0.08014743164661806
367,40.50188718702891,38.33187091503268,0.05661127986177197
368,34.995933059811215,33.71315613026818,0.038049743090986854
369,33.256389297014806,34.19105923694778,-0.0273366769205835
370,38.63238367822339,37.07229978354978,0.04208219894051115
371,36.492650986873535,34.13182900432899,0.06916775489075362
372,39.86922211069692,38.99858225108224,0.02232491053160057
373,31.14508059829459,31.84326231060606,-0.02192557111458163
374,29.107311001023152,31.37259320175437,-0.07220576846049634
375,33.711950481585966,33.64371168582375,0.00202827786658765
376,30.122334842230362,29.957291666666663,0.005509282260897508
377,39.572469337114946,42.17674890350878,-0.06174680680940723
379,39.342558776545246,37.85929718875502,0.039178265259260624
380,34.655588312368955,35.7071600877193,-0.029449885478627345
381,31.128555885317923,32.08506030701755,-0.02981152014510701
384,33.653462671086494,34.03109848484849,-0.011096785898055303
385,36.81939337528271,38.47766064257029,-0.04309688373967666
386,38.363013259530305,38.20391098484848,0.004164554638003622
388,43.67444478633003,44.19558734939758,-0.011791732938122223
389,39.805625881423815,41.22831827309236,-0.03450765035441834
390,43.123195930556456,41.897136437908486,0.02926356302333427
391,41.74182686784928,44.34579317269076,-0.058719578984666176
392,29.88736869028757,31.82894578313252,-0.06100035816686942
393,44.12986874705345,38.818327850877175,0.1368307495516258
394,41.409357329856384,40.50100401606426,0.02242792088393262
395,42.92135498238437,44.36489457831324,-0.03253787954754905
396,37.46511796214377,38.50820723684211,-0.027087453546795603
397,40.89195077724967,39.27731481481481,0.04110861371373188
398,35.521331874808425,33.999228927203056,0.04476874904617387
399,37.19891828797691,35.49593073593075,0.04797697980411911
400,33.60180421365456,31.09144076305222,0.0807413033617134
401,42.98333942495124,40.959133522727264,0.049420134854678784
402,32.1708323992156,31.690328947368425,0.015162463369982618
403,33.93275683222493,34.014528508771924,-0.0024040220497516104
404,43.35076944566859,41.143453703703706,0.053649257494544814
